5-bromo-2 ' - deoxyuridine	2	100873911
5-aminolevulinic acid	2	CHEBI:17549
5-HETE	2	C022022
5 alpha-reductase	2	6715
5 ' - nucleotidase	2	55
4E-BP1 and 2	2	1979
40 kDa protein product	2	10687
4-hydroxytamoxifen	2	C016601
4-aminobiphenyl	2	C006757
4-HPR	2	3250
4-(methylnitrosamino)-1-(3-pyridyl)-1-butanol	2	C475721
3-hydroxybutyrate	2	D020155
3-deazaneplanocin A	2	C048460
3-aminobenzamide	2	C025160
3-Cl-AHPC	2	C480030
3,3'-diaminobenzidine	2	D015100
3 ' UTR	2	22203858
2-propanol	2	D019840
2-deoxy-2-fluoro-d-glucose	2	CHEBI:49137
2-(N,N-dimethylaminomethyleneamino)-6-formyl-3-pivaloylpteridin-4-one	2	C504029
2'-deoxycytidine	2	CHEBI:15698
19-nor-1 alpha,25-dihydroxyvitamin D2	2	C084656
1400W	2	C496401
12(S)-HETE	2	D019377
1-beta-D-arabinofuranosylcytosine	2	CHEBI:28680
1,1-diphenyl-2-picryl hydrazyl	2	C004931
1,1-bis(3-indolyl)-1-(p-anisyl)methane	2	C545255
1,1-Bis(3'-indolyl)-1-(p-trifluoromethylphenyl)methane	2	C492909
1,1,1-trichloroethane	2	C024566
1,1,-dichloro-2,2-bis(p-chlorophenyl)-ethylene	2	C017175
-2	2	840246
(31)P	2	CHEBI:37971
(15)N	2	CHEBI:36934
(11)C	2	CHEBI:36929
{Gamma}-tocotrienol	1	C013649
zinc sulfide	1	C031238
zinc sulfate	1	D019287
zinc protoporphyrin IX	1	C017803
zinc protoporphyrin IX	1	828611
zinc finger nuclease	1	831516
zinc	1	103157779
zileuton	1	C063449
ziconotide	1	C078452
zerumbone epoxide	1	CHEBI:66502
yeast CD gene	1	833590
xerostomia	1	D014987
xanthone	1	C009689
xanthine oxidoreductase	1	7498
xIAP	1	63879
x4	1	247266
x10	1	5693
withanolides	1	D054358
withanolide-D	1	C010376
withanolide	1	CHEBI:74716
whole tumor	1	C531766
was 406	1	C525125
vs. 8.3	1	14010256
vs 6	1	18559957
vs 3	1	14010251
von Willebrand factor	1	100750531
vitronectin	1	29169
vitamin K3	1	104406365
vitamin K2	1	D024482
vitamin E deficiency	1	D014811
vitamin D3 receptor	1	104872172
vitamin D binding protein	1	103531768
viral meningitis	1	D008587
vinyl ether	1	C100195
vinexin-beta-catenin	1	20410
vindesin	1	D014751
vimentin	1	386600
veterinary medical journalism	1	D000034
vestigial zinc finger	1	D005383
vesicular monoamine transporter type 2	1	25549
very low density lipoprotein	1	7436
venous impingement	1	D019534
vemurafenib	1	C551177
vascular endothelial-cadherin	1	12562
vascular endothelial growth factor-D	1	104276536
vascular endothelial growth factor receptor C	1	422573
vascular endothelial growth factor B	1	89811
vascular endothelial cell marker CD31	1	326623
variety of non-starchy vegetables	1	D018458
variety of autoinflammatory	1	D056660
variceal bleeding	1	D014648
varenicline	1	C500838
vanin 1	1	22361
vancomycin	1	D014640
valosin-containing protein	1	7415
vaginal carcinoma	1	D014627
vacuolar-ATPase	1	51606
vWF	1	279028
vWF	1	11093
vATPase	1	40679
v10	1	6760345
v1	1	28299
v-raf murine sarcoma viral oncogene homolog B1	1	114486
v-Src-transformed	1	856575
v-ATPase	1	9296
v-ATPase	1	44307
uveal cancer	1	D014603
uterine cervix adenocarcinomas	1	C536823
usnic acid	1	C073339
uropathy	1	C536483
urologic tumors	1	D014570
urogastrone	1	D004815
uridine phosphorylase	1	76654
uridine monophosphate synthetase	1	288051
uridine monophosphate kinase fusion gene	1	80914
uridine kinase	1	64674
uridine diphosphate glucuronosyl transferase 1 family polypeptide A1 gene	1	10941
urethane	1	D014520
ureteric tumor	1	D014515
uremia	1	D014511
urease	1	843076
uracil phosphoribosyltransferase	1	103894118
uracil N-glycosylase	1	443838
upstream kinase	1	7786
upstream kinase	1	25579
upamostat	1	C580590
unusual disorder	1	C537916
unnamed protein product	1	374112
uniparental disomy	1	D024182
uncoupling protein 2	1	54315
uncoupling protein	1	824578
uncinate process carcinoma	1	D004833
umbilical tumor	1	D014496
umbilical hernia	1	D006554
ubiquitin-specific peptidase 11	1	8237
ubiquitin-protein ligase NEDD4	1	23072
ubiquitin-protein ligase	1	100282400
ubiquitin-proteasomal	1	104871704
ubiquitin specific protease	1	817839
ubiquitin carboxyl-terminal esterase	1	7375
ubiquitin C	1	22190
ubiquitin B	1	22187
ubiquitin	1	368667
ubiquitin	1	326237
ubiquinones	1	CHEBI:16389
ubiquinone	1	D014451
uPA siRNA	1	3771927
uPA siRNA	1	3771770
uPA receptor	1	557276
uPA receptor	1	14767
tyrphostin B56	1	C098981
tyrosine-1151	1	258631
tyrosine kinase nonreceptor 1	1	89806
tyrosine hydroxylase	1	21823
tyrosine SRC	1	C537537
tyrosine	1	D014443
tyr353	1	22111393
types I and IV collagen	1	104860552
type p53	1	224088
type IV collagen receptor	1	323561
type IV	1	301562
type III receptor	1	7434
type II somatostatin receptor	1	102291375
type II ribosome inactivating protein	1	105637075
type II receptor	1	269
type I transmembrane glycoprotein	1	60455
tympanicum tumor	1	D043604
tylophorine	1	C004218
twist-1	1	30175
turpentine	1	D014425
tumor-specific growth factor	1	25517
tumor-side	1	43300
tumor-promoter	1	100009212
tumor-free areas	1	D015673
tumor-cell-secreted	1	51026
tumor suppressor-like protein	1	100282095
tumor suppressor protein	1	25311
tumor size 1	1	116952
tumor necrosis factor-alpha-induced	1	104628978
tumor necrosis factor receptor-associated protein 1	1	8717
tumor necrosis factor receptor-1	1	406471
tumor necrosis factor receptor	1	84957
tumor necrosis factor alpha protein	1	567159
tumor growth factor-beta	1	25008
tubulin-alpha2 chain	1	22143
tubulin tyrosine ligase-like family member 4 polyglutamylase	1	9654
tsTAg	1	21391
tryptophan	1	D014364
tryptase	1	17229
trypsin\/chymotrypsin	1	100120498
trypsin-inhibitor	1	83716
trypsin-1-AAT	1	89876
trypsin-1	1	114228
trypsin	1	101887352
trxG	1	55697
troponin	1	32314
tropomyosin-related kinase B	1	621054
tropomyosin beta	1	7169
tropomyosin alpha-4 chain	1	102754728
tropomyosin 2	1	41853
trisaccharide	1	CHEBI:27150
triple helix repeat	1	387911
triphenylphosphine	1	C061896
triosephosphate isomerase	1	43582
triolein	1	D014304
trimidox	1	C074761
trimetrexate glucuronate	1	C056321
trimethylsilyl	1	CHEBI:51088
trimethylamine-N-oxide	1	C005855
trimethoprim	1	D014295
triiodothyronine	1	D014284
trigonelline	1	C009560
trifluoroacetic acid	1	D014269
trichoepitheliomas	1	C536552
trichodimerol	1	C099299
tricellulin	1	218518
triazoles	1	D014230
triazine	1	CHEBI:38056
triazenes	1	D014226
triazene	1	CHEBI:35468
trial conduct	1	D019955
triacylglycerol lipase	1	100193971
tri-Fab	1	7202
tri-Fab	1	245949
treosulfan	1	C018404
transporter-1 gene	1	837763
transmembrane tyrosine kinase ( TK ) receptor	1	10461
transmembrane serine protease	1	100000148
transmembrane receptor tyrosine kinase	1	100327263
transmembrane receptor protein tyrosine kinase	1	105233584
transmembrane protein	1	5721411
transmembrane protein	1	4924725
transition metal	1	CHEBI:27081
transient receptor potential vanilloid type 4	1	84494
transient receptor potential melastatin-subfamily member 7	1	280653
transgene hNET	1	20469245
transgelin-2	1	8407
transgelin protein	1	6876
transforming growth factor beta\/Smad4	1	9238
transforming growth factor beta-induced	1	7045
transforming growth factor	1	101106508
transferrin receptor	1	64678
transferrin	1	30255
transferrin	1	24825
transcription-PCR	1	838053
transcription polymerase chain	1	4100421
transcription factor-1 alpha	1	110521
transcription factor signal transducer	1	105231839
transcription factor nuclear factor E2-related factor 2	1	101803291
transcription factor Yin Yang-1	1	404281
transcription factor TCF\/LEF	1	30523
transcription factor Sp1	1	100767199
transcription factor RelB	1	104144868
transcription factor NF-kappaB\/Rel	1	508233
transcription factor KLF5	1	373556
transcription factor Forkhead box protein M1	1	102896650
transcription factor Forkhead box M1	1	100125524
transcription factor Ets-1	1	2313
transcription factor EB	1	7942
transcription factor E2F5	1	398159
transcription factor 2	1	100001906
trans-splicing ribozyme	1	1489974
trans-membrane protein	1	79669
trans fatty acids	1	D044242
tranexamic acid	1	D014148
tramadol	1	D014147
toyocamycin	1	D014127
total suspended particulate matter	1	D056784
tosylate	1	CHEBI:27023
topoisomerase II	1	21973
topoisomerase 1	1	399263
tomatidine	1	C003677
toluidine blue	1	D014048
tolbutamide	1	D014044
tocopheryl polyethylene glycol 1000 succinate	1	C014225
tob mRNA	1	400604
tob gene	1	10140
tk	1	21874
titanium	1	D014025
tissue-type PA	1	56083
tissue factor	1	104367434
tissue factor	1	104335440
tissue factor	1	104286327
tissue factor	1	104158947
tissue factor	1	104070702
tissue factor	1	103925186
tissue factor	1	103525969
tin protoporphyrin IX	1	C032628
timeless-interacting protein	1	54962
timeless	1	325855
tiazofurin	1	C033706
thyroid transcription factor 1	1	21869
thyroglobulin	1	7038
thymine-DNA glycosylase	1	6996
thymidine kinase 2	1	129607
thymidine kinase	1	3707550
thymidine kinase	1	1487533
thromboxane B2	1	D013929
thromboxane A2 synthetase	1	6915
thromboxane A2	1	D013928
thromboxane	1	CHEBI:26995
thrombospondin-1 type 1 repeats recombinant protein	1	104146516
thrombospondin-1 type 1	1	55901
thrombospondin-1	1	561901
thrombopenic epistaxis	1	D004844
thrombomodulin	1	21824
thrombin receptor	1	9002
thrombin	1	280685
throat tumors	1	C538390
threonine346	1	380471
thioredoxin domain containing 5	1	406289
thioredoxin	1	824267
thiophosphoric acid	1	C035638
thiolase	1	37784
thioether	1	CHEBI:16385
thin-section	1	37190
thiazolidine-4-carboxylic acid	1	C003438
thiamine triphosphate	1	D013838
therapeutic drug monitoring	1	D018467
thallium	1	D013793
thalassemia	1	D013789
tetrazine	1	CHEBI:39321
tetraspanin transmembrane protein	1	7102
tetrapyrroles	1	D045725
tetrapeptide	1	CHEBI:48030
tetraiodothyroacetic acid	1	C011126
tetrahydropyridine	1	CHEBI:26145
tetraglycine	1	C046274
tetragastrin	1	D013758
tetraethylene glycol	1	CHEBI:44920
testosterone acetate	1	C040594
testolactone	1	D013738
terpene lactones	1	CHEBI:37668
terms of physical and mental tolerance	1	D059445
terminal galactose or N-acetylgalactosamine	1	D009087
terminal delirium	1	D003693
terbutaline	1	D013726
tenofovir	1	C096918
tenatoprazole	1	C119998
telomeric-repeat binding factor protein 1	1	403376
teicoplanin	1	D017334
technetium-pertechnetate	1	D013670
technetium-99	1	CHEBI:33371
target gene	1	41558
target carcinoembryonic antigen-related cell adhesion molecule 6	1	1088
tail-interacting protein 47	1	10226
tRNA synthetase	1	32539
tMKC	1	8623167
tIP	1	261726
tEM	1	CHEBI:27919
tEM	1	1540
t-butyl	1	CHEBI:30355
t-BHP	1	CHEBI:64090
systemic therapy for neonatal apnea	1	D001049
systemic mycosis	1	D015821
systemic inflammatory response	1	396752
systemic Staphylococcus aureus bacteremia	1	D011023
synthetase\/RNase	1	19752
synovial sarcoma	1	D013584
synovial fibroblasts	1	D013581
synaptophysin	1	D016708
sympathetic nervous system	1	29859
sweat glands	1	D013543
survivin-2B80-88	1	398454
surgical infections	1	D013530
supraglottic cancer	1	D059525
suppressor miRNA-205	1	100033772
supplementary intake	1	D017034
superificial staphylococcal skin infection	1	D013207
super-chaperone	1	20614
sulphur dioxide	1	CHEBI:18422
sulfonate	1	CHEBI:33543
sulfonamide	1	CHEBI:35358
sulfite	1	CHEBI:48854
sulfhydryl oxidase	1	838067
sulfatide	1	CHEBI:18318
sulfate ester	1	CHEBI:26819
sulfatase	1	347527
sulfamethoxazole	1	D013420
sulfamethazine	1	D013418
sugiol	1	C501333
suggested cerebral infarction	1	D002544
sufentanil	1	D017409
sudden onset dry cough	1	D003371
sudden death	1	D003645
sudden deafness	1	D003639
succinyl-trialanine-p-nitroanilide	1	C015516
subunit betaTRCP1	1	12234
substance P receptor	1	24807
subgenual anterior cingulate cortex	1	D000303
subfamily G member 2	1	81470
subfamily C member 2	1	645961
subdural hematoma	1	D006408
subclinical insufficiency	1	D058345
subarachnoid hemorrhage, polycythemia	1	D013345
stromelysin-1	1	446898
stress-related disorders	1	D040701
stress-inducible protein	1	199223
stress-activated kinase 1\/2	1	8986
streptozotocin	1	D003921
storage-phosphor autoradiography	1	D006008
stilbenoid	1	CHEBI:26776
steroid-off condition	1	C531754
steroid receptor coactivator	1	10011
stem cell-factor receptor	1	104322468
stearoyl-Coenzyme A desaturase 1	1	645313
stearoyl	1	CHEBI:26753
stearate	1	CHEBI:25629
staurosporinone	1	C049985
statin	1	24799
state of sex-hormone deficiency	1	D012735
stanniocalcin-2	1	8614
stage IVA	1	C538167
stage IIA tumors	1	C537988
sst4	1	20608
sst2 somatostatin receptor	1	100753171
sst1 receptor	1	20605
src homology 2-containing tyrosine phosphatase 1	1	100758936
src homology 2 domain-containing protein tyrosine phosphatase	1	314612
spongistatin 1	1	C083856
sponge-like	1	43404
spliceostatin A	1	C553684
spliced	1	35717
splenomegaly	1	D013163
splenic tuberculosis	1	D014400
splenic infarction	1	D013159
splanchnic nerves neurolytic blockade	1	C537568
spironolactone	1	D013148
spirogermanium	1	C026818
spinal cord ischemia	1	D020760
sphingosine kinase 2-dependent	1	56848
sphingosine kinase 2	1	56632
sphingosine kinase	1	20698
sphingomyelins	1	D013109
sphingomyelinase	1	20597
sphenoiditis	1	D015524
specificity phosphatase	1	436787
sparse stroma	1	C536116
space-occupying lesion	1	D018489
sortilin\/NTR3 receptor	1	102547257
sonic hedgehog	1	29499
somatostatin\/sst2	1	79186
somatostatin-receptor protein	1	50944
somatostatin receptor type 2	1	104059452
somatomedin-C	1	D007334
solitary tumor	1	D054364
sodium-proton exchanger 1	1	285195
sodium-dependent transmembrane transporter protein	1	503788
sodium rabeprazole	1	CHEBI:8769
sodium nitrite	1	D012977
sodium borohydride	1	C025364
sodium alginate	1	C008970
sodium acetate	1	D019346
small-molecule receptor	1	100009510
small phosphatase 1	1	58190
small molecular tyrosine kinase	1	834847
small heat shock protein alphaA-crystallin	1	94086
small activating RNA	1	6617
small GTPase RalA	1	837490
small GTPase	1	22931
skp2 gene promoter	1	24218
skp2 gene	1	40548
sinusoidal and lacunar vessels	1	D059409
single-shot	1	6474
single-pass transmembrane protein	1	136263
silver nitrate	1	D012835
silicate	1	D017640
silica hydride	1	C487012
sildenafil	1	C101426
signal transduction molecule	1	3476
sideropenic anemia, and vitamin B12 deficiency	1	D014806
sialyltransferase	1	84620
sialyl-lacto-N-tetraose	1	C415922
sialyl-Lewis A	1	447987
sialyl SSEA-1	1	C527998
sialyl Le(a) ganglioside	1	C064564
sialic acid synthase	1	54187
siHOTAIR	1	100503872
siCYLD	1	556823
si-SW1990	1	12418977
short or very long duration	1	C536353
shRNA-58335	1	18872410
shMSX2-3	1	17703
shMSX2-1	1	55545
sex-hormone	1	CHEBI:50112
sesquiterpenoid	1	CHEBI:26658
serum retinoic acid-binding protein 4	1	63954
serum response element	1	6722
serum pepsinogen I	1	60372
serum p53 protein	1	100049775
serum miR-194	1	387189
serum carcinoembryonic antigen 5	1	5671
serum bilirubin	1	100860012
serum autotaxin	1	5168
serum albumin	1	104157989
serum albumin	1	103531721
serum IGF-II	1	100034946
serum C-reactive protein 1	1	171422
serum ADA	1	41092
serpentine	1	CHEBI:46670
serpentine	1	40150
serotransferrin	1	398723
serine\/threonine-protein	1	6787
serine-1181	1	260749
serine proteinase-2	1	123787
serine protease inhibitor nexin 2	1	20714
serine protease inhibitor	1	45908
serine protease cathepsin G	1	320454
serine protease	1	43545
serine hydrolase	1	670
sentrin\/SUMO-specific protease	1	570299
sensory disorders	1	D012678
sensorimotor neuropathy	1	C537197
sensitive to virus killing	1	D004457
semiquinone	1	CHEBI:15817
seminal ribonuclease	1	280930
semaphorin 3A lytic	1	29751
semaphorin	1	7869
selenoprotein P mRNA	1	6414
selectin	1	20343
secreted protein acidic and rich in cysteine	1	6678
secreted frizzled-related protein	1	386615
secrete IL-2	1	D047748
scotomas	1	D012607
scopolamine butylbromide	1	D002086
scopolamine	1	D012601
sclerotic stroma	1	C538213
scavenger receptor	1	20288
scaffolding protein plectin	1	436769
scaffolding protein	1	139716
scaffold protein prohibitin	1	100145838
scL	1	51540
sarcosine	1	CHEBI:57433
salt-dependent	1	43742
salt-activated lipase	1	102500820
salivary gland cancer	1	D012468
salivary duct carcinoma	1	D012465
saliva	1	35773
saikosaponins	1	C025759
safrol	1	D012451
safingol	1	C005682
sIgG4	1	411
sHLA-I	1	267015
sCLU	1	393775
s-LNT	1	1188204
ruthenium	1	D012428
rs763780	1	763780
rs708224	1	708224
rs664143	1	664143
rs657152	1	657152
rs5277	1	383883
rs5275	1	383850
rs495828	1	495828
rs25487	1	6734886
rs231775	1	20248711
rs162049	1	19398261
rpl36	1	2717053
rpl23a	1	335539
rpS6	1	53691
royleanone	1	C103399
rotenone	1	D012402
rosuvastatin	1	C422923
rodorubicin	1	C056816
rocaglamide	1	C107772
rivaroxaban	1	C503223
right hypochondralgia	1	C535682
right atrial pressure	1	D059446
rifampicin	1	D012293
ridaforolimus	1	C515074
ribulose bisphosphate carboxylase gene	1	542212
ribosomal protein S8	1	728553
ribosomal protein S6 kinase	1	67071
ribosomal protein S6 , proteasome subunit XAPC7	1	5688
ribosomal protein L39	1	6170
ribosomal protein L38	1	6169
ribosomal protein L26	1	6154
ribosomal protein	1	171853
ribonucleotides	1	D012265
ribonucleotide reductase gene	1	380465
ribonucleotide reductase	1	368909
ribonuclease L	1	440163
ribonuclease	1	14672578
ribonuclease	1	103179694
ribonuclease	1	102940144
ribo-nuclease	1	177456
rhodamine 6G	1	CHEBI:52672
rhinitis	1	D012220
rhesus monkey pancreas	1	D008992
rhamnose	1	D012210
rhIL-2	1	94213
rhBMP-2	1	6007
retropancreatic fusion fascia	1	C538196
retromolar mandibular	1	D008336
retinyl acetate	1	C009166
retinol dehydrogenase	1	8630
retinol binding protein-4	1	102893800
retinoid-related molecule	1	2119
retinoid X receptor	1	6258
retinoid X receptor	1	396231
retinoic acid-related orphan receptor	1	19883
retinoic acid receptor	1	30606
retinoic X receptor	1	83574
retinoblastoma\/E2F	1	5934
retinoblastoma-gene product	1	304883
retinoblastoma-binding protein 9	1	10741
retinoblastoma tumor suppressor	1	105929393
retinoblastoma ( Rb ) - E2 factor	1	177985
retinobenzoic-acid	1	CHEBI:32181
reticulocalbin-1	1	728913
retaspimycin	1	CHEBI:71975
retained	1	45976
resveratrol	1	100242994
restriction endonuclease EcoRI	1	9284719
restorative proctocolectomy with ileal J pouch	1	D007077
respiratory syncytial virus	1	D018357
resistin	1	56729
resiniferatoxin	1	C024353
renin	1	100768578
renal tubular acidosis	1	D000141
renal arteries	1	D012078
renal angiomyolipoma	1	D018207
renal and urethral tumors	1	D014526
regulatory subunit	1	100273563
regulatory protein	1	542291
regulator nuclear factor	1	544971
regorafenib	1	C559147
reference tumor	1	D053591
red fluorescence protein	1	100173452
red , green , blue	1	2141
rectosigmoid cancer	1	D011350
recoverin	1	5957
recombination activating gene 1	1	19373
receptors tropomyosin receptor kinase	1	396337
receptor-like kinase	1	20187
receptor tyrosine kinase	1	105010853
receptor mRNA	1	9180
receptor kinase	1	836863
receptor gamma	1	641499
receptor fusion protein	1	25528
receptor activity-modifying protein	1	10266
reactive hyperplasia	1	D019310
ras-p21-induced	1	100380946
ras-D12 protein	1	100352528
ras-D12 peptide	1	51285
ras-1	1	174875
ras oncogene	1	18176
rap1	1	459657
ranitidine	1	D011899
raltegravir	1	C507898
rag2	1	5897
radium	1	D011883
rIL-2	1	563674
rIL-2	1	100134975
rIFN-gamma	1	15979
rIF	1	24528311
rCEC	1	3772199
rAd5	1	21208
rAd40	1	21245
rAAV-3TSR	1	1403995
quinolinic acid	1	D017378
quinoline	1	C037219
quinidine	1	D011802
quinazolinediones	1	D052999
quantum dot	1	C537955
qMT	1	320790
q28	1	767609
q26	1	767606
q13 .3	1	85358
q10	1	15007
pyrrolopyrimidine	1	C527741
pyrophosphate	1	C107241
pyrilamine	1	D011738
pyridoxine status	1	D026681
pyridoxamine	1	D011733
pyridazine	1	C062482
pyrenes	1	D011721
pyrene	1	C030984
pyrazoloacridine	1	C064541
pyoderma gangrenosum	1	D017511
pyelonephritis	1	D011704
pv3	1	18266031
purmorphamine	1	C470893
purine nucleoside	1	CHEBI:26394
purI	1	17188
pulmonary lesions	1	D003074
pulmonary emphysema	1	D011656
pulmonary distress syndrome	1	D005316
psychosomatic diseases	1	D011602
psychomotor retardation	1	D011596
psychiatric and cardiovascular morbidity	1	D009767
psorospermin	1	C025543
protoporphyrin	1	CHEBI:15430
proto-oncogene Galpha13	1	25153
proto-oncogene Cdc25A	1	751704
prothrombin	1	104510680
prothrombin	1	104390414
prothrombin	1	104365891
prothrombin	1	104267874
prothrombin	1	104037943
prothrombin	1	103777712
prothrombin	1	102271164
proteins : complement 3	1	321046
proteinase-activated receptor 1	1	100148468
protein\/Chromatin modifying protein1A	1	5119
protein/immunoglobulin-binding protein	1	58845
protein-2	1	307
protein translation factor	1	20918
protein receptor tyrosine kinase	1	399288
protein phosphatase 32	1	220004
protein phosphatase 2A	1	26932
protein phosphatase 2	1	837583
protein phosphatase 2	1	100285253
protein phosphatase	1	817489
protein patched 1	1	104389116
protein mucin 1	1	102898125
protein mobilizing factor	1	D014086
protein kinase G	1	80318
protein kinase C-theta	1	5588
protein kinase C-specific	1	1859
protein kinase C isoforms alpha	1	9465
protein kinase C isoenzyme	1	103182688
protein kinase C	1	43428
protein gp64	1	921833
protein disulfide-isomerase A4	1	116598
protein disulfide isomerase	1	606409
protein C3	1	100134938
protein 1 transcription factor	1	101511614
protein 1	1	39566
protein ( AP ) -2 alpha transcription factor	1	7020
protease serine 1	1	10942
prostanoid	1	5731
prostaglandin synthetase	1	24059
prostacyclin	1	104858160
propylthiouracil	1	D011441
propylene oxide	1	C009068
propionic acid	1	C029658
prolyl hydroxylase	1	40633
proliferating cell nuclear antigen 1	1	359806
prolamine	1	D010665
progressive dysfunction	1	C536346
progestins	1	D011372
progeroid laminopathies	1	C536423
profound desmoplasia	1	C538049
procollagen I	1	25412
prochlorperazine maleate	1	D011346
procarbazine	1	D011344
probasin	1	54192
proanthocyanidin	1	C013221
pro-inflammation	1	79626
pro-PLA2	1	542410
pro-MMP1	1	10269
primary gliosarcoma	1	D018316
prilocaine	1	D011318
precursor lesions of various types of cell atypia	1	D015452
prealbumin	1	280948
pre-miR-21	1	100033582
pre-B cell colony-enhancing factor\/visfatin	1	646309
ppel-like zinc-finger protein GLI1	1	7542
pp32 protein	1	23519
potential sleep disorder	1	D012893
postoperative leg edema	1	D008269
postmortem abdominal visceral metastatic tumor	1	D011180
posterior tumor depth	1	D007222
post-pancreaticoduodenectomy	1	D017169
porcine lipase	1	19066
porcine carboxypeptidase A	1	79581
poorly differentiated	1	D020522
polythymidine	1	CHEBI:73300
polysorbate	1	CHEBI:53426
polysilsesquioxane	1	C569780
polysialyltransferase	1	116696
polypropylene	1	D011126
polyporenic acid  C	1	C476268
polyplatillen	1	C057270
polyphosphate	1	CHEBI:16838
polypeptides	1	D010455
polypeptide II	1	829890
polymethyl methacrylate	1	D019904
polymerase-1	1	20018
polymerase	1	940229
polylysine	1	D011107
polyisoprenylated methylated protein methyl esterase	1	397478
polyglutamylase	1	320244
polycythemia	1	D011086
polybrominated diphenylethers	1	D055768
polyangiitis	1	D055953
polyamide	1	CHEBI:61445
polyallylamine	1	C063994
polyacetylene	1	D053279
polyA cDNA	1	38262
poly-tyrosine	1	C017663
poly(vinylpyrrolidone)	1	D011205
poly(propylene oxide)	1	C012504
poly(lactic acid)	1	C010506
poly(butyl)cyanoacrylate	1	D004659|MESH:C049456
poly(aspartic acid)	1	C017645
poly(I)	1	D011069
poly(DMAEMA)	1	C109846
poly(A)(+)	1	D011061
poly(2-dimethylaminoethyl methacrylate)	1	C510908|MESH:C407037
pol	1	100616496
podocalyxin-like protein 1 fragment	1	5420
plutonium	1	D011005
plexinB1	1	5364
plectin-ITGB4	1	18590028
plectin	1	18810
pleckstrin homology	1	83946
pleckstrin homology	1	55023
pleckstrin	1	364206
plc	1	14827
platelet-derived growth factor-B	1	540106
platelet-derived growth factor receptor b	1	559529
platelet-derived growth factor alpha	1	18590
platelet-activating factor	1	58949
platelet phosphofructokinase	1	5214
platelet depletion	1	D001606
platelet count ) 300 K\/mul	1	100034999
plasminogen receptor	1	104513802
plasminogen receptor	1	100895969
plasminogen activator	1	396424
plasminogen activator	1	100538108
plasmin	1	280897
plasma membrane receptor	1	816413
plasma membrane Ca ( 2 + ) ATPase	1	491
plasma beta-carotene	1	84039
placenta growth factor	1	771832
pl6	1	11070
pituitary tumor-derived transforming gene	1	30939
pituitary growth hormone-releasing hormone receptor	1	2692
pitressin	1	D014667
piroxicam	1	D010894
piroxantrone	1	C046659
piroctone olamine	1	C052599
pirenzepine	1	D010890
piplartine	1	C479506
piperine	1	C008922
piperazines	1	D010879
piperazine	1	C034930
piperacillin	1	D010878
pimonidazole	1	C033815
pimecrolimus	1	C117268
picoplatin	1	C110525
photoreceptor-specific calcium-binding protein	1	26256
phosphoserine	1	CHEBI:15811
phosphorylated-Akt protein	1	321022
phosphorylated extracellular receptor kinase	1	8624357
phosphoribosyl transferase	1	842175
phosphoramidate	1	C011067
phosphoprotein 32	1	11737
phosphoprotein	1	20964454
phosphoprotein	1	20964432
phosphoprotein	1	20964425
phospholipid binding protein	1	5360
phospholipase D	1	35554
phospholipase C-specific	1	5336
phospholipase C-beta3	1	5331
phospholipase C	1	33204
phospholipase A2 or C	1	334435
phospholipase A	1	27281
phosphoinositol 3 kinase	1	240753
phosphoinositide-specific phospholipase-C	1	5332
phosphoeukaryotic initiation factor-2 alpha	1	27102
phosphoethanolamine	1	C005448
phosphoenolpyruvate	1	D010728
phospho-eIF2 alpha	1	32617
phosphatidylinositol-3-OH	1	13079
phosphatidylinositol 3-kinase	1	85243
phosphatidylinositol 3,4,5-triphosphate	1	C060974
phosphatidylinositol 3 kinase	1	790873
phosphatidylinositol 3 ' - kinase	1	18707
phosphatidylinositide 3-kinase ( P13K ) - protein kinase B	1	3707
phosphatidyl inositol-3 kinase	1	271424
phosphatidic acid	1	D010712
phosphate-oxidase	1	55163
phosphate dehydrogenase	1	570579
phosphatases	1	18249157
phosphatase-1	1	81536
phosphatase and tensin homolog deleted on	1	19211
phosphatase and tensin	1	5728
phospatidylinositol 3-kinase	1	842344
pho-p38	1	936644
pheophorbide A	1	100281213
pheophorbide	1	CHEBI:38254
phenytoin	1	D010672
phenylethylene glycol	1	C031474
phenylethanolamine N-methyltransferase	1	5409
phenylene	1	CHEBI:30790
phenylbutazone	1	D010653
phenylboronic acid	1	C010686
phenyl agarose	1	C020927
phenoxodiol	1	C471183
phenoxazines	1	CHEBI:25970
phenoxazine	1	C039203
phenothiazines	1	D010640
phenobarbital	1	D010634
phenelzine	1	D010624
phenazine methosulfate	1	D008773
phenanthrenes	1	D010616
phenanthrene	1	C031181
pg96	1	13905697
petroleum ether	1	C004544
perylene	1	D010569
peroxynitrite	1	D030421
peroxisome proliferator-activated receptor gamma coactivator 1	1	40562
peroxide	1	CHEBI:44785
peroxidase	1	101245815
peroneal neuropathy	1	D020427
peripheral vascular disease	1	D016491
peripheral arterial thrombosis	1	D058729
periostin	1	281960
periorificial hyperpigmented macules	1	C537836
perioral and upper extremity	1	D019557
periductal elastosis	1	D005148
pericentrin	1	309692
perfluoropentane	1	C008806
perflubutane	1	C108042
perchlorate	1	C494474
peptidyl-prolyl isomerase enzyme	1	83624
peptidyl-prolyl cis-trans isomerase A	1	63943
peptide-78	1	912235
peptide transporter	1	447292
pepsinogen C	1	100404738
pepsinogen A	1	414350
pentoxyresorufin O-dealkylation	1	C535508
pentane	1	C033353
